poem_id,author_id,1sg,1pl,2sg,2pl_vy_polite_singular,2pl_vy_true_plural,2pl,n_total,exposure_n_stanzas,exposure_n_stanza_index_max,exposure_n_tokens,exposure_n_finite_verbs,exposure_n_finite_verbs_excl_imperative,min_stanzas,min_tokens,include_in_offset_models,include_in_fv_offset_models,include_in_fv_excl_imp_offset_models,language_clean,year_int,period3
UP1347_1,A01,15,1,3,0,2,2,21,1,1.0,199,0,0,1,199,True,False,False,Russian,2020.0,P1_2014_2021
UP1348_1,A01,1,0,0,0,0,0,1,1,1.0,162,4,4,1,162,True,True,True,Russian,2020.0,P1_2014_2021
UP1355_1,A01,1,0,1,0,0,0,2,1,1.0,124,18,16,1,124,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP137_1,A25,0,3,0,0,0,0,3,1,1.0,44,5,5,1,44,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1356_1,A01,1,2,0,0,0,0,3,1,1.0,176,5,5,1,176,True,True,True,Russian,2020.0,P1_2014_2021
UP136_1,A24,2,0,1,0,0,0,3,1,3.0,53,3,3,1,53,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1372_1,A02,2,0,0,0,0,0,2,1,1.0,9,0,0,1,9,True,False,False,Ukrainian,2020.0,P1_2014_2021
UP1370_1,A02,1,0,8,0,0,0,9,1,1.0,58,5,2,1,58,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1376_1,A02,1,0,0,0,0,0,1,1,1.0,18,3,3,1,18,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1346_1,A01,1,5,1,0,6,6,13,1,1.0,89,5,3,1,89,True,True,True,Russian,2020.0,P1_2014_2021
UP1360_1,A01,2,0,6,0,0,0,8,1,1.0,102,15,15,1,102,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1379_1,A02,1,0,0,0,0,0,1,1,1.0,38,3,3,1,38,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1235_1,A03,0,0,0,0,1,1,1,1,1.0,92,213,210,1,92,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP1377_1,A25,2,0,0,0,0,0,2,1,1.0,52,7,7,1,52,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1380_1,A02,0,2,0,0,0,0,2,1,1.0,18,0,0,1,18,True,False,False,Ukrainian,2020.0,P1_2014_2021
UP1354_1,A01,16,2,3,0,9,9,30,1,1.0,191,35,29,1,191,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1382_1,A02,2,0,0,0,0,0,2,1,1.0,20,3,3,1,20,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1349_1,A01,19,0,1,0,0,0,20,1,1.0,168,6,6,1,168,True,True,True,Russian,2020.0,P1_2014_2021
UP1386_1,A02,1,0,3,0,0,0,4,1,1.0,28,1,1,1,28,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1387_1,A02,1,0,0,0,0,0,1,1,1.0,25,2,2,1,25,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1389_1,A03,0,0,3,0,0,0,3,1,1.0,93,0,0,1,93,True,False,False,Russian,2020.0,P1_2014_2021
UP139_1,A05,0,2,3,0,0,0,5,1,1.0,58,2,1,1,58,True,True,True,Russian,2014.0,P1_2014_2021
UP1392_1,A03,0,0,4,0,0,0,4,1,1.0,93,0,0,1,93,True,False,False,Russian,2020.0,P1_2014_2021
UP1391_1,A03,0,0,1,0,0,0,1,1,1.0,79,15,15,1,79,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1390_1,A03,0,2,4,0,0,0,6,1,1.0,111,1,1,1,111,True,True,True,Russian,2020.0,P1_2014_2021
UP1393_1,A03,11,0,2,0,0,0,13,1,1.0,108,12,12,1,108,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1395_1,A03,1,0,4,0,0,0,5,1,1.0,54,0,0,1,54,True,False,False,Russian,2020.0,P1_2014_2021
UP1350_1,A01,5,0,2,0,0,0,7,1,1.0,171,25,25,1,171,True,True,True,Russian,2020.0,P1_2014_2021
UP1399_1,A03,3,0,0,0,0,0,3,1,1.0,56,0,0,1,56,True,False,False,Russian,2020.0,P1_2014_2021
UP1400_1,A03,3,0,1,0,1,1,5,1,1.0,51,10,9,1,51,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1398_1,A03,0,4,0,0,0,0,4,1,1.0,96,11,11,1,96,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1388_1,A03,3,0,4,0,0,0,7,1,1.0,105,34,31,1,105,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1375_1,A02,4,1,0,0,0,0,5,1,1.0,191,41,40,1,191,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1227_1,A03,7,4,0,0,0,0,11,1,1.0,105,200,200,1,105,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP1404_1,A03,0,0,2,0,0,0,2,1,1.0,55,8,8,1,55,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1403_1,A03,2,0,4,0,0,0,6,1,1.0,89,16,16,1,89,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1401_1,A03,7,0,0,0,0,0,7,1,1.0,82,14,14,1,82,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1402_1,A03,0,0,7,0,0,0,7,1,1.0,83,1,0,1,83,True,True,False,Russian,2020.0,P1_2014_2021
UP1397_1,A03,1,0,1,0,1,1,3,1,1.0,102,15,14,1,102,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1405_1,A03,1,1,1,0,0,0,3,1,1.0,66,2,2,1,66,True,True,True,Russian,2020.0,P1_2014_2021
UP1407_1,A03,0,0,1,0,1,1,2,1,1.0,39,2,1,1,39,True,True,True,Russian,2020.0,P1_2014_2021
UP1406_1,A03,6,2,3,0,0,0,11,1,1.0,113,3,2,1,113,True,True,True,Russian,2020.0,P1_2014_2021
UP1351_1,A01,2,0,0,0,0,0,2,1,1.0,127,18,18,1,127,True,True,True,Russian,2020.0,P1_2014_2021
UP141_1,A26,14,0,15,0,2,2,31,1,1.0,166,24,22,1,166,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1451_1,A26,1,2,0,0,0,0,3,1,1.0,52,3,3,1,52,True,True,True,Russian,2020.0,P1_2014_2021
UP1443_1,A26,2,0,1,0,0,0,3,1,1.0,60,6,6,1,60,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1448_1,A26,0,5,3,0,0,0,8,1,1.0,67,2,1,1,67,True,True,True,Russian,2020.0,P1_2014_2021
UP1446_1,A26,0,0,2,0,1,1,3,1,1.0,108,3,1,1,108,True,True,True,Russian,2020.0,P1_2014_2021
UP1444_1,A26,1,0,0,0,0,0,1,1,1.0,100,1,1,1,100,True,True,True,Russian,2020.0,P1_2014_2021
UP1445_1,A26,0,5,4,0,0,0,9,1,1.0,71,2,1,1,71,True,True,True,Russian,2020.0,P1_2014_2021
UP1454_1,A26,5,0,0,0,0,0,5,1,1.0,90,3,3,1,90,True,True,True,Russian,2020.0,P1_2014_2021
UP1453_1,A26,6,0,5,0,0,0,11,1,1.0,138,2,1,1,138,True,True,True,Russian,2020.0,P1_2014_2021
UP1459_1,A26,2,4,4,0,0,0,10,1,1.0,91,2,1,1,91,True,True,True,Russian,2020.0,P1_2014_2021
UP1357_1,A01,15,0,5,0,0,0,20,1,1.0,178,9,9,1,178,True,True,True,Russian,2020.0,P1_2014_2021
UP1457_1,A26,5,0,1,0,0,0,6,1,1.0,106,5,5,1,106,True,True,True,Russian,2020.0,P1_2014_2021
UP1456_1,A26,1,6,1,0,1,1,9,1,1.0,101,2,2,1,101,True,True,True,Russian,2020.0,P1_2014_2021
UP1452_1,A26,6,1,7,0,0,0,14,1,1.0,160,11,6,1,160,True,True,True,Russian,2020.0,P1_2014_2021
UP145_1,A05,0,0,5,0,0,0,5,3,6.0,48,3,2,3,7,True,True,True,Russian,2014.0,P1_2014_2021
UP1455_1,A26,0,0,4,0,0,0,4,1,1.0,84,3,2,1,84,True,True,True,Russian,2020.0,P1_2014_2021
UP1460_1,A26,7,0,2,0,0,0,9,1,1.0,108,4,3,1,108,True,True,True,Russian,2020.0,P1_2014_2021
UP1484_1,A26,0,6,1,0,0,0,7,1,1.0,99,7,7,1,99,True,True,True,Russian,2018.0,P1_2014_2021
UP1458_1,A26,0,1,14,0,0,0,15,1,1.0,176,8,8,1,176,True,True,True,Russian,2020.0,P1_2014_2021
UP1486_1,A26,0,0,3,0,0,0,3,1,1.0,76,4,3,1,76,True,True,True,Russian,2018.0,P1_2014_2021
UP1483_1,A26,4,0,3,0,0,0,7,1,1.0,70,4,4,1,70,True,True,True,Russian,2018.0,P1_2014_2021
UP1485_1,A26,0,3,1,0,0,0,4,1,1.0,81,2,2,1,81,True,True,True,Russian,2018.0,P1_2014_2021
UP149_1,A05,0,0,11,0,0,0,11,2,2.0,67,4,0,2,32,True,True,False,Russian,2014.0,P1_2014_2021
UP1487_1,A26,0,0,3,0,0,0,3,1,1.0,90,2,2,1,90,True,True,True,Russian,2018.0,P1_2014_2021
UP1450_1,A26,9,2,3,0,0,0,14,1,1.0,133,11,6,1,133,True,True,True,Russian,2020.0,P1_2014_2021
UP1489_1,A26,4,0,0,0,0,0,4,1,1.0,94,7,7,1,94,True,True,True,Russian,2018.0,P1_2014_2021
UP151_1,A24,0,0,2,0,0,0,2,1,2.0,52,9,9,1,52,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1513_1,A23,0,1,3,0,0,0,4,1,1.0,85,7,6,1,85,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1511_1,A23,0,2,0,0,0,0,2,1,1.0,80,8,8,1,80,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1518_1,A01,0,2,1,0,0,0,3,1,1.0,40,2,2,1,40,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1488_1,A26,0,0,3,0,0,0,3,1,1.0,107,5,1,1,107,True,True,True,Russian,2018.0,P1_2014_2021
UP152_1,A25,1,2,0,0,0,0,3,1,1.0,19,2,1,1,19,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1490_1,A26,4,0,1,0,0,0,5,1,1.0,184,9,8,1,184,True,True,True,Russian,2018.0,P1_2014_2021
UP1525_1,A01,1,0,0,0,1,1,2,1,1.0,8,3,3,1,8,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1517_1,A01,1,1,0,0,6,6,8,1,1.0,108,91,89,1,108,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1523_1,A01,1,0,0,0,0,0,1,1,1.0,60,7,7,1,60,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP153_1,A25,0,1,0,0,0,0,1,1,1.0,20,1,1,1,20,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1519_1,A01,5,3,3,0,2,2,13,1,1.0,138,16,14,1,138,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1528_1,A01,2,1,0,0,0,0,3,1,1.0,82,8,8,1,82,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1524_1,A01,2,0,0,0,3,3,5,1,1.0,137,22,21,1,137,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1515_1,A01,4,2,0,0,0,0,6,1,1.0,163,4,4,1,163,True,True,True,Russian,2021.0,P1_2014_2021
UP1512_1,A23,5,0,7,0,0,0,12,1,1.0,116,33,33,1,116,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1543_1,A01,0,0,2,0,0,0,2,1,1.0,79,3,3,1,79,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP1544_1,A01,6,0,3,0,0,0,9,1,1.0,50,5,5,1,50,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP1546_1,A01,0,0,3,0,0,0,3,1,1.0,33,1,1,1,33,True,True,True,Russian,2019.0,P1_2014_2021
UP1536_1,A01,2,0,0,0,2,2,4,1,1.0,133,20,19,1,133,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP155_1,A02,0,0,2,0,0,0,2,1,1.0,15,1,0,1,15,True,True,False,Russian,2014.0,P1_2014_2021
UP1539_1,A01,2,0,5,0,0,0,7,1,1.0,109,22,21,1,109,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1538_1,A01,8,1,1,0,6,6,16,1,1.0,137,16,14,1,137,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1548_1,A01,1,2,3,0,0,0,6,1,1.0,62,0,0,1,62,True,False,False,Russian,2019.0,P1_2014_2021
UP1540_1,A01,2,0,2,0,0,0,4,1,1.0,90,9,8,1,90,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1541_1,A01,9,0,0,0,0,0,9,1,1.0,107,3,3,1,107,True,True,True,Russian,2017.0,P1_2014_2021
UP1542_1,A01,24,0,5,0,0,0,29,1,1.0,188,7,5,1,188,True,True,True,Russian,2017.0,P1_2014_2021
UP157_1,A24,0,0,1,0,0,0,1,1,3.0,18,4,4,1,18,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1547_1,A01,1,0,6,0,0,0,7,1,1.0,61,0,0,1,61,True,False,False,Russian,2019.0,P1_2014_2021
UP1577_1,A03,0,1,1,0,0,0,2,1,1.0,42,10,9,1,42,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1550_1,A01,11,6,0,0,3,3,20,1,1.0,141,17,16,1,141,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1549_1,A01,2,0,1,0,0,0,3,1,1.0,102,13,12,1,102,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1581_1,A03,4,1,1,0,1,1,7,1,1.0,180,35,31,1,180,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP156_1,A05,0,0,10,0,0,0,10,1,1.0,189,7,6,1,189,True,True,True,Russian,2014.0,P1_2014_2021
UP1551_1,A01,5,1,3,0,0,0,9,1,1.0,174,5,5,1,174,True,True,True,Russian,2019.0,P1_2014_2021
UP1584_2,A03,6,0,0,0,0,0,6,1,1.0,97,33,30,1,97,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1516_1,A01,7,10,0,0,1,1,18,1,1.0,200,114,97,1,200,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1578_1,A03,6,0,0,0,0,0,6,1,1.0,134,25,24,1,134,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1584_4,A03,0,0,2,0,0,0,2,1,1.0,26,6,6,1,26,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1580_1,A03,3,0,0,0,0,0,3,1,1.0,110,32,32,1,110,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1589_1,A33,0,0,1,0,0,0,1,1,1.0,124,0,0,1,124,True,False,False,Russian,2022.0,P2_2022_plus
UP1582_1,A03,6,0,2,0,0,0,8,1,1.0,155,33,30,1,155,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1584_1,A03,3,4,3,0,0,0,10,1,2.0,92,26,24,1,92,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1584_3,A03,3,0,8,0,0,0,11,1,1.0,85,16,16,1,85,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1588_1,A33,0,2,0,0,0,0,2,1,1.0,44,0,0,1,44,True,False,False,Russian,2022.0,P2_2022_plus
UP1598_1,A33,2,0,0,0,0,0,2,1,1.0,16,0,0,1,16,True,False,False,Russian,2022.0,P2_2022_plus
UP1586_1,A33,10,0,0,0,0,0,10,1,1.0,170,0,0,1,170,True,False,False,Russian,2022.0,P2_2022_plus
UP1599_1,A33,3,0,0,0,0,0,3,1,1.0,27,1,1,1,27,True,True,True,Russian,2022.0,P2_2022_plus
UP1598_2,A33,1,0,0,0,0,0,1,1,1.0,29,0,0,1,29,True,False,False,Russian,2022.0,P2_2022_plus
UP1597_1,A33,5,0,2,0,0,0,7,1,1.0,65,1,1,1,65,True,True,True,Russian,2022.0,P2_2022_plus
UP1593_1,A33,8,0,0,0,0,0,8,1,1.0,91,6,6,1,91,True,True,True,Russian,2022.0,P2_2022_plus
UP160_1,A05,1,0,0,0,0,0,1,1,1.0,7,2,2,1,7,True,True,True,Russian,2014.0,P1_2014_2021
UP1594_1,A33,6,0,3,0,0,0,9,1,1.0,62,0,0,1,62,True,False,False,Russian,2022.0,P2_2022_plus
UP16_2,A25,1,0,0,0,0,0,1,1,1.0,17,2,2,1,17,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1590_1,A33,0,0,19,0,0,0,19,1,1.0,159,1,1,1,159,True,True,True,Russian,2022.0,P2_2022_plus
UP1600_1,A33,2,0,0,0,0,0,2,1,1.0,27,0,0,1,27,True,False,False,Russian,2022.0,P2_2022_plus
UP1576_1,A03,4,3,4,0,0,0,11,1,1.0,127,59,57,1,127,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP160_2,A05,10,0,0,0,0,0,10,1,1.0,61,4,4,1,61,True,True,True,Russian,2014.0,P1_2014_2021
UP1596_1,A33,31,0,1,0,0,0,32,1,1.0,175,8,8,1,175,True,True,True,Russian,2022.0,P2_2022_plus
UP1609_1,A07,0,2,5,0,0,0,7,1,1.0,90,14,14,1,90,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1585_1,A03,2,2,6,0,2,2,12,1,1.0,124,45,43,1,124,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1603_1,A33,20,0,0,0,0,0,20,1,1.0,104,0,0,1,104,True,False,False,Russian,2022.0,P2_2022_plus
UP1609_2,A07,0,0,2,0,0,0,2,1,1.0,28,4,4,1,28,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1615_1,A07,0,0,0,0,1,1,1,1,1.0,8,3,1,1,8,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1605_1,A07,9,4,5,0,0,0,18,1,1.0,176,21,20,1,176,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1602_1,A33,8,0,0,0,0,0,8,1,1.0,89,2,2,1,89,True,True,True,Russian,2022.0,P2_2022_plus
UP1583_1,A03,2,0,3,0,0,0,5,1,1.0,100,97,94,1,100,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1620_1,A23,4,0,4,0,0,0,8,1,1.0,59,12,10,1,59,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1624_1,A23,0,0,1,0,0,0,1,1,1.0,40,4,4,1,40,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP161_1,A20,0,0,1,0,0,0,1,1,1.0,202,39,39,1,202,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1621_1,A23,0,0,3,0,0,0,3,1,1.0,71,7,7,1,71,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1626_1,A23,0,2,3,0,0,0,5,1,1.0,26,6,5,1,26,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1601_1,A33,30,0,0,0,0,0,30,1,1.0,131,5,5,1,131,True,True,True,Russian,2022.0,P2_2022_plus
UP1623_1,A23,9,1,2,0,0,0,12,1,1.0,188,12,11,1,188,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1629_1,A23,1,0,0,0,0,0,1,1,1.0,42,3,3,1,42,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1614_1,A07,3,2,0,0,1,1,6,1,1.0,160,1,1,1,160,True,True,True,Russian,2022.0,P2_2022_plus
UP1628_1,A23,1,0,0,0,0,0,1,1,1.0,53,4,4,1,53,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1627_1,A23,1,1,3,0,1,1,6,1,1.0,165,19,15,1,165,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1634_1,A23,1,0,0,0,0,0,1,1,1.0,54,9,9,1,54,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1633_1,A23,3,0,0,0,0,0,3,1,1.0,56,8,8,1,56,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1610_1,A07,6,3,2,0,0,0,11,1,1.0,154,44,44,1,154,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1622_1,A23,6,0,0,0,1,1,7,1,1.0,135,28,26,1,135,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1606_1,A07,0,3,28,0,2,2,33,1,1.0,346,69,50,1,346,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1639_1,A14,1,1,0,0,0,0,2,1,2.0,41,5,5,1,41,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1631_1,A23,0,0,6,0,0,0,6,1,1.0,79,22,18,1,79,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1595_1,A33,28,2,3,0,0,0,33,1,1.0,160,16,16,1,160,True,True,True,Russian,2022.0,P2_2022_plus
UP1636_1,A23,3,2,0,0,0,0,5,1,1.0,75,8,8,1,75,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1639_4,A14,2,0,6,0,0,0,8,1,1.0,83,10,10,1,83,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1639_2,A14,1,0,0,0,0,0,1,1,1.0,107,12,12,1,107,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1638_1,A23,0,0,1,0,0,0,1,1,1.0,65,13,13,1,65,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1642_1,A14,12,2,2,0,0,0,16,1,1.0,101,16,16,1,101,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1641_1,A14,1,5,0,0,0,0,6,1,1.0,184,31,30,1,184,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP164_1,A31,0,1,7,0,0,0,8,5,6.0,134,11,11,5,23,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1592_1,A33,17,0,5,0,0,0,22,1,1.0,172,1,1,1,172,True,True,True,Russian,2022.0,P2_2022_plus
UP1650_1,A33,10,0,3,0,0,0,13,1,1.0,94,2,2,1,94,True,True,True,Russian,2021.0,P1_2014_2021
UP167_1,A05,0,1,0,0,0,0,1,1,2.0,13,0,0,1,13,True,False,False,Russian,2014.0,P1_2014_2021
UP1640_1,A14,1,4,13,0,1,1,19,1,1.0,174,50,47,1,174,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1672_1,A09,0,0,2,0,0,0,2,1,1.0,84,9,8,1,84,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1671_1,A09,11,0,3,0,0,0,14,1,1.0,108,11,7,1,108,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1670_1,A20,2,0,4,0,0,0,6,1,1.0,105,12,12,1,105,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP168_1,A25,2,0,0,0,0,0,2,1,1.0,18,3,3,1,18,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1673_1,A09,2,6,3,0,0,0,11,1,1.0,118,17,17,1,118,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP166_1,A05,5,0,0,0,0,0,5,3,4.0,99,6,6,3,30,True,True,True,Russian,2014.0,P1_2014_2021
UP1675_1,A09,1,0,2,0,0,0,3,1,1.0,122,21,21,1,122,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1676_1,A09,3,9,0,0,2,2,14,1,1.0,105,19,17,1,105,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1678_1,A09,1,3,1,0,0,0,5,1,1.0,116,17,17,1,116,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1687_1,A09,1,0,1,0,0,0,2,1,1.0,32,6,6,1,32,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1680_1,A09,6,1,4,0,0,0,11,1,1.0,149,20,20,1,149,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1685_1,A09,2,2,6,0,0,0,10,1,1.0,108,18,16,1,108,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1674_1,A09,0,5,0,0,0,0,5,1,1.0,155,24,24,1,155,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1682_1,A09,4,4,5,0,0,0,13,1,1.0,117,20,16,1,117,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1677_1,A09,2,5,1,0,1,1,9,1,1.0,161,26,24,1,161,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1686_1,A09,2,1,2,0,0,0,5,1,1.0,146,23,21,1,146,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1689_1,A09,10,0,4,0,0,0,14,1,1.0,76,8,8,1,76,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1695_1,A09,1,3,0,0,0,0,4,1,1.0,111,12,12,1,111,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1692_1,A09,1,8,0,0,0,0,9,1,1.0,147,22,21,1,147,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1697_1,A09,4,0,0,0,0,0,4,1,1.0,110,18,18,1,110,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1690_1,A09,4,1,5,0,0,0,10,1,1.0,136,18,16,1,136,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP17_3,A28,0,0,2,0,0,0,2,1,1.0,12,1,1,1,12,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1688_1,A09,10,2,5,0,0,0,17,1,1.0,140,25,25,1,140,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP170_1,A25,1,0,0,0,0,0,1,1,1.0,22,3,3,1,22,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1696_1,A09,10,2,5,0,0,0,17,1,1.0,140,21,21,1,140,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1693_1,A09,5,3,0,0,0,0,8,1,1.0,167,39,38,1,167,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1684_1,A09,1,1,1,0,0,0,3,1,1.0,148,39,37,1,148,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1683_1,A09,0,0,1,0,0,0,1,1,1.0,118,6,6,1,118,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1698_1,A09,1,0,2,0,0,0,3,1,1.0,98,19,19,1,98,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1700_1,A09,4,0,6,0,0,0,10,1,1.0,66,13,9,1,66,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1703_1,A09,11,1,3,0,0,0,15,1,1.0,80,10,9,1,80,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1694_1,A09,15,3,1,0,0,0,19,1,1.0,183,20,20,1,183,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1704_1,A09,2,0,4,0,0,0,6,1,1.0,108,12,9,1,108,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1699_1,A09,4,0,4,0,2,2,10,1,1.0,134,22,19,1,134,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1691_1,A09,15,0,0,0,0,0,15,1,1.0,127,43,43,1,127,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1705_1,A09,0,1,0,0,0,0,1,1,1.0,121,17,17,1,121,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1707_1,A09,6,1,2,0,0,0,9,1,1.0,133,19,16,1,133,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1701_1,A09,4,0,0,0,0,0,4,1,1.0,122,10,10,1,122,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1702_1,A09,0,1,0,0,0,0,1,1,1.0,116,22,22,1,116,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1708_1,A09,4,0,7,0,0,0,11,1,1.0,121,18,18,1,121,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1716_1,A09,3,0,0,0,0,0,3,1,1.0,80,12,12,1,80,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP172_1,A05,0,0,4,0,0,0,4,1,1.0,67,8,7,1,67,True,True,True,Russian,2014.0,P1_2014_2021
UP1712_1,A09,8,1,5,0,0,0,14,1,2.0,105,18,17,1,105,True,True,True,Ukrainian,2014.0,P1_2014_2021
